U,V,Y,d,Time,time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,temperature,u,v,speed,direction,system_torque_knm,generator_speed_rpm,degradation,cycle_factor
0.118922192,6.686391786,2.107556519,0.000294012,05/01/2023 06:00,01/04/2024 02:00,35.0,4.5,0,0 days,975,01/04/2024 02:00,34.250748,295.97437,3.6497498,1.3136444,3.878960584,199.7951861,101.22050201988095,402.0328687786359,1.0,41.26660650909937
0.007649669,5.801016109,54.50191258,0.000297853,05/01/2023 07:00,01/04/2024 02:00,35.0,4.75,0,0 days,975,01/04/2024 02:00,31.66481,296.92554,3.1341248,2.1300507,3.789439833,214.2012716,96.60237096034817,392.7545367010191,1.0,41.26660650909937
0.149206799,6.354410077,2.462908253,0.00029775,05/01/2023 08:00,01/04/2024 02:00,35.0,5.0,0,0 days,975,01/04/2024 02:00,30.114029,297.07788,1.5110779,2.2198944,2.685384063,235.7569557,0.0,0.0,1.0,41.26660650909937
0.081321762,5.79878811,3.138817955,0.000296933,05/01/2023 09:00,01/04/2024 02:00,34.75,4.5,0,0 days,975,01/04/2024 02:00,34.531998,296.26343,3.1526794,1.2404022,3.387917504,201.47685,77.2153078608985,351.13896210131196,1.0,41.26660650909937
0.033437462,5.617204731,9.655922101,0.000302897,05/01/2023 10:00,01/04/2024 02:00,34.75,4.75,0,0 days,975,01/04/2024 02:00,31.520279,296.6853,3.1282654,1.6417694,3.532909732,207.691289,83.96587847541333,366.1666067489797,1.0,41.26660650909937
0.022921098,6.788570846,15.07384325,0.000308494,05/01/2023 11:00,01/04/2024 02:00,34.75,5.0,0,0 days,975,01/04/2024 02:00,28.723404,296.73413,3.0003357,2.0441132,3.630483864,214.2664021,88.66797201356036,376.27962731479084,1.0,41.26660650909937
0.10560477,6.132914579,3.281558241,0.000400186,05/01/2023 12:00,01/04/2024 02:00,34.5,4.5,0,0 days,975,01/04/2024 02:00,32.180435,296.54468,4.0364685,1.432785,4.283217343,199.5428288,123.41785056584013,443.9318520343175,1.0,41.26660650909937
0.117015862,5.444224203,3.071282452,0.000399768,05/01/2023 13:00,01/04/2024 02:00,34.5,4.75,0,0 days,975,01/04/2024 02:00,29.578873,296.46265,4.155609,1.9532928,4.591779494,205.1752926,141.84035265262628,475.9126170210818,1.0,41.26660650909937
0.006801781,6.272185656,67.51677142,0.00040465,05/01/2023 14:00,01/04/2024 02:00,34.5,5.0,0,0 days,975,01/04/2024 02:00,27.172623,296.08765,4.9183044,2.9825897,5.752004824,211.2337291,222.5749256483164,596.1635727772607,1.0,41.26660650909937
0.044365813,5.581607015,7.754979028,0.000409624,05/01/2023 15:00,01/04/2024 02:00,34.25,4.5,0,0 days,975,01/04/2024 02:00,29.703873,297.031,4.599945,2.9337616,5.455863921,212.528993,200.24644433947446,565.4702017405153,1.0,41.26660650909937
0.140178923,14.52580497,2.737163502,0.000105356,05/01/2023 16:00,01/04/2024 02:00,34.25,4.75,0,0 days,975,01/04/2024 02:00,28.348404,296.79858,4.436859,3.2198944,5.48210158,215.9689488,202.17707580273876,568.1895903293129,1.0,41.26660650909937
0.143113963,13.58318838,2.771570392,0.000109606,05/01/2023 17:00,01/04/2024 02:00,34.25,5.0,0,0 days,975,01/04/2024 02:00,26.528091,296.03882,4.9476013,3.9474335,6.329375156,218.5845439,269.5004097615765,656.0048230155628,1.0,41.26660650909937
0.06467625,12.82233262,6.67923079,9.81e-05,05/01/2023 18:00,01/04/2024 02:00,34.0,4.5,0,0 days,975,01/04/2024 02:00,27.672623,297.32788,5.055023,4.6456757,6.865534228,222.5836827,317.0928337823008,711.5747535276115,1.0,41.26660650909937
0.123007592,13.0229091,5.054583109,9.88e-05,05/01/2023 19:00,01/04/2024 02:00,34.0,4.75,0,0 days,975,01/04/2024 02:00,26.60231,297.7732,4.778656,4.302902,6.430436905,222.0011972,278.1753969624289,666.4793158867527,1.0,41.26660650909937
0.069542243,12.57800015,6.087566938,9.62e-05,05/01/2023 20:00,01/04/2024 02:00,34.0,5.0,0,0 days,975,01/04/2024 02:00,25.781998,297.28882,4.5188904,4.078293,6.08710475,222.066213,249.26385345255605,630.8948318292508,1.0,41.26660650909937
0.156730252,11.66399376,1.160408035,9.65e-05,05/01/2023 21:00,01/04/2024 03:00,37.0,4.5,0,0 days,975,01/04/2024 03:00,65.67325,288.08545,12.762207,0.7809601,12.78607939,183.5017447,1008.4468196656439,1243.7338098353562,1.0,41.26660650909937
0.048784112,10.59607211,8.090532603,0.000200146,05/01/2023 22:00,01/04/2024 03:00,37.0,4.75,0,0 days,975,01/04/2024 03:00,65.47012,288.47998,12.54541,-0.00907898,12.54541329,179.9585357,998.1888409942653,1243.7338098353562,1.0,41.26660650909937
0.098220519,11.36113722,4.498432365,0.000205999,05/01/2023 23:00,01/04/2024 03:00,37.0,5.0,0,0 days,975,01/04/2024 03:00,64.02872,288.6792,12.284668,-0.9348602,12.32018796,175.6481931,987.0868280581477,1243.7338098353562,1.0,41.26660650909937
0.070231919,10.45213705,5.456002187,0.000194588,06/01/2023 00:00,01/04/2024 03:00,36.75,4.5,0,0 days,975,01/04/2024 03:00,76.017,288.53857,4.5620117,0.6862335,4.613335796,188.5544917,143.17522963057212,478.14680880977573,1.0,41.26660650909937
0.035413309,11.08590091,10.82980052,0.00019937,06/01/2023 01:00,01/04/2024 03:00,36.75,4.75,0,0 days,975,01/04/2024 03:00,73.017,289.0581,4.449707,0.3454132,4.463093396,184.4387439,134.001513664481,462.5750127915846,1.0,41.26660650909937
0.028726551,10.87602507,14.859963,0.000201225,06/01/2023 02:00,01/04/2024 03:00,36.75,5.0,0,0 days,975,01/04/2024 03:00,67.270905,289.0581,3.9233398,0.007522583,3.923347012,180.1098584,103.55026112050281,406.63327719787037,1.0,41.26660650909937
0.087569182,10.34054149,3.78998153,0.000200514,06/01/2023 03:00,01/04/2024 03:00,36.5,4.5,0,0 days,975,01/04/2024 03:00,82.02872,288.78662,0.1772461,-0.116500854,0.212105231,146.6837604,0.0,0.0,1.0,41.26660650909937
0.085891658,9.872199053,3.352578019,0.000198207,06/01/2023 04:00,01/04/2024 03:00,36.5,4.75,0,0 days,975,01/04/2024 03:00,75.864655,289.271,0.005371094,-0.24931335,0.249371199,91.23416339,0.0,0.0,1.0,41.26660650909937
0.120587082,9.49529227,3.345347956,0.000204773,06/01/2023 05:00,01/04/2024 03:00,36.5,5.0,0,0 days,975,01/04/2024 03:00,68.80997,289.3745,-0.57373047,-0.17314148,0.599286763,16.79286449,0.0,0.0,1.0,41.26660650909937
0.114951164,9.43036631,2.645298953,0.000195687,06/01/2023 06:00,01/04/2024 03:00,36.25,4.5,0,0 days,975,01/04/2024 03:00,74.39981,289.54053,0.66748047,-1.1018524,1.288258083,121.2066551,0.0,0.0,1.0,41.26660650909937
0.081931607,9.31928409,4.382029293,0.000202228,06/01/2023 07:00,01/04/2024 03:00,36.25,4.75,0,0 days,975,01/04/2024 03:00,65.634186,290.31787,0.42138672,-1.337204,1.402027569,107.4909546,0.0,0.0,1.0,41.26660650909937
0.292354583,9.128103882,0.242719671,0.000194799,06/01/2023 08:00,01/04/2024 03:00,36.25,5.0,0,0 days,975,01/04/2024 03:00,59.71231,290.9624,0.1381836,-1.2776337,1.285084658,96.17288072,0.0,0.0,1.0,41.26660650909937
0.141737756,8.223643709,1.397581428,0.000201651,06/01/2023 09:00,01/04/2024 03:00,36.0,4.5,0,0 days,975,01/04/2024 03:00,59.356842,291.32764,0.4321289,-1.6555634,1.711030554,104.628741,0.0,0.0,1.0,41.26660650909937
0.027957344,8.810947699,11.76723858,0.000300974,06/01/2023 10:00,01/04/2024 03:00,36.0,4.75,0,0 days,975,01/04/2024 03:00,50.583405,292.82568,0.03857422,-1.2659149,1.266502469,91.7453435,0.0,0.0,1.0,41.26660650909937
0.077508061,8.405200473,4.671777192,0.00030204,06/01/2023 11:00,01/04/2024 03:00,36.0,5.0,0,0 days,975,01/04/2024 03:00,47.227936,293.68115,0.006347656,-0.5364227,0.536460256,90.67796709,0.0,0.0,1.0,41.26660650909937
0.130537314,7.966038963,2.769987448,0.000299311,06/01/2023 12:00,01/04/2024 03:00,35.75,4.5,0,0 days,975,01/04/2024 03:00,48.966217,292.1167,2.6557617,-1.8469696,3.234867371,145.183025,70.39644252639702,335.276160011353,1.0,41.26660650909937
0.172874279,7.920341502,1.760809237,0.000304835,06/01/2023 13:00,01/04/2024 03:00,35.75,4.75,0,0 days,975,01/04/2024 03:00,40.095123,294.187,1.2182617,-0.6233368,1.368470071,152.9029522,0.0,0.0,1.0,41.26660650909937
0.016643321,8.285766551,27.86108734,0.000302153,06/01/2023 14:00,01/04/2024 03:00,35.75,5.0,0,0 days,975,01/04/2024 03:00,37.61856,295.19873,0.41748047,0.93330383,1.022421626,245.9003329,0.0,0.0,1.0,41.26660650909937
0.145910002,5.959091639,1.711630425,0.000298968,06/01/2023 15:00,01/04/2024 03:00,35.5,4.5,0,0 days,975,01/04/2024 03:00,51.31778,291.03467,6.26709,-1.6946259,6.492162506,164.8690254,283.5414253527757,672.8768340092943,1.0,41.26660650909937
0.080555299,6.482905121,4.045623216,0.00029086,06/01/2023 16:00,01/04/2024 03:00,35.5,4.75,0,0 days,975,01/04/2024 03:00,38.509186,293.3628,3.979004,-0.22782898,3.985521155,176.7229483,106.85823367859767,413.0772841801148,1.0,41.26660650909937
0.036881161,5.503659796,10.48684752,0.000299477,06/01/2023 17:00,01/04/2024 03:00,35.5,5.0,0,0 days,975,01/04/2024 03:00,32.157623,295.12646,1.4926758,1.4918976,2.110412162,224.9850607,0.0,0.0,1.0,41.26660650909937
0.023384338,6.075589309,15.70498926,0.000300408,06/01/2023 18:00,01/04/2024 03:00,35.25,4.5,0,0 days,975,01/04/2024 03:00,50.700592,291.30615,6.367676,-1.7454071,6.602555837,164.6714736,293.2661374630449,684.3184938561625,1.0,41.26660650909937
0.106835308,5.572308429,3.191049931,0.000391897,06/01/2023 19:00,01/04/2024 03:00,35.25,4.75,0,0 days,975,01/04/2024 03:00,38.36075,293.7046,5.086426,-0.5998993,5.121680254,173.2735395,176.4666648865789,530.8339079161206,1.0,41.26660650909937
0.114394762,6.438002567,2.243243757,0.000400955,06/01/2023 20:00,01/04/2024 03:00,35.25,5.0,0,0 days,975,01/04/2024 03:00,31.44278,295.66357,2.2563477,0.9499054,2.448147302,202.8307264,0.0,0.0,1.0,41.26660650909937
0.003745853,5.478998227,66.85463558,0.000405686,06/01/2023 21:00,01/04/2024 03:00,35.0,4.5,0,0 days,975,01/04/2024 03:00,41.419342,293.5913,3.8442383,-1.509079,4.129828996,158.56721,114.73657778966337,428.03399592058196,1.0,41.26660650909937
0.044961422,5.680513831,6.829728675,0.000403652,06/01/2023 22:00,01/04/2024 03:00,35.0,4.75,0,0 days,975,01/04/2024 03:00,35.302155,295.396,3.6020508,-0.9143524,3.716289854,165.7567537,92.90881333135867,385.17294485587956,1.0,41.26660650909937
0.099848558,4.89899827,4.286383173,0.000390907,06/01/2023 23:00,01/04/2024 03:00,35.0,5.0,0,0 days,975,01/04/2024 03:00,32.282623,296.32568,2.0092773,0.20674133,2.019885454,185.8746827,0.0,0.0,1.0,41.26660650909937
0.146614628,5.71491479,1.593039102,0.000393626,07/01/2023 00:00,01/04/2024 03:00,34.75,4.5,0,0 days,975,01/04/2024 03:00,36.591217,295.4878,2.8041992,-0.9358368,2.956234712,161.5447571,0.0,0.0,1.0,41.26660650909937
0.008226931,5.5211464,67.02276945,0.000401043,07/01/2023 01:00,01/04/2024 03:00,34.75,4.75,0,0 days,975,01/04/2024 03:00,33.17325,296.2124,2.9018555,-0.39091492,2.928067591,172.3277555,0.0,0.0,1.0,41.26660650909937
0.153126148,4.864172196,2.003593582,0.000407707,07/01/2023 02:00,01/04/2024 03:00,34.75,5.0,0,0 days,975,01/04/2024 03:00,30.938873,296.16162,2.677246,0.51631165,2.726577317,190.915586,0.0,0.0,1.0,41.26660650909937
0.078410566,4.445288213,4.64210826,0.000404672,07/01/2023 03:00,01/04/2024 03:00,34.5,4.5,0,0 days,975,01/04/2024 03:00,34.294342,296.20654,3.8051758,0.17353821,3.809130922,182.6112124,97.60893033919612,394.7954094585863,1.0,41.26660650909937
0.106406813,4.229218985,3.690832717,0.000401692,07/01/2023 04:00,01/04/2024 03:00,34.5,4.75,0,0 days,975,01/04/2024 03:00,31.290436,295.97803,4.1625977,0.8766632,4.253910904,191.8929658,121.73474013129126,440.8944012668245,1.0,41.26660650909937
0.141776977,8.997010968,2.506153818,0.000201867,07/01/2023 05:00,01/04/2024 03:00,34.5,5.0,0,0 days,975,01/04/2024 03:00,28.669342,295.40576,4.9223633,1.8073273,5.243671655,200.1615478,184.9731672022321,543.4776437603945,1.0,41.26660650909937
0.031537536,8.263069691,12.41304575,0.000298184,07/01/2023 06:00,01/04/2024 03:00,34.25,4.5,0,0 days,975,01/04/2024 03:00,30.606842,296.44287,4.777832,2.1208038,5.227378634,203.9356752,183.8254638989562,541.7889619446723,1.0,41.26660650909937
0.080468223,7.888651078,4.835706991,0.000300286,07/01/2023 07:00,01/04/2024 03:00,34.25,4.75,0,0 days,975,01/04/2024 03:00,29.298248,296.13232,4.7006836,2.40596,5.280631575,207.1048167,187.58991655611675,547.308335573224,1.0,41.26660650909937
0.134738614,7.918594905,2.920787656,0.000296686,07/01/2023 08:00,01/04/2024 03:00,34.25,5.0,0,0 days,975,01/04/2024 03:00,27.470123,295.38623,5.275879,2.9958038,6.067103067,209.5892219,247.62842726050363,628.8217677258313,1.0,41.26660650909937
0.175789588,8.037014263,2.482311532,0.000301699,07/01/2023 09:00,01/04/2024 03:00,34.0,4.5,0,0 days,975,01/04/2024 03:00,27.80606,296.69482,5.5786133,4.0094757,6.869994304,215.7056579,317.504955383307,712.0370157931444,1.0,41.26660650909937
0.016917661,8.010769195,29.38475041,0.000302439,07/01/2023 10:00,01/04/2024 03:00,34.0,4.75,0,0 days,975,01/04/2024 03:00,27.134186,297.15967,5.190918,3.734085,6.39445232,215.7293388,275.0707810696272,662.7497121242836,1.0,41.26660650909937
0.022432466,7.36214763,15.45710663,0.000307211,07/01/2023 11:00,01/04/2024 03:00,34.0,5.0,0,0 days,975,01/04/2024 03:00,26.313873,296.7749,4.8276367,3.5504913,5.992667568,216.332668,241.58954017272467,621.106938768187,1.0,41.26660650909937
0.026342912,6.995776222,12.03963617,0.000300905,07/01/2023 12:00,01/04/2024 04:00,37.0,4.5,0,0 days,975,01/04/2024 04:00,66.308044,287.34326,13.4461975,0.23181152,13.44819556,180.9876775,1028.572256578032,1243.7338098353562,1.0,41.26660650909937
0.025581242,7.579936084,13.69614986,0.00030218,07/01/2023 13:00,01/04/2024 04:00,37.0,4.75,0,0 days,975,01/04/2024 04:00,64.796326,287.75928,13.308502,-0.58654785,13.32142124,177.4764266,1025.598846919887,1243.7338098353562,1.0,41.26660650909937
0.091599171,7.205542423,4.052456229,0.000303084,07/01/2023 14:00,01/04/2024 04:00,37.0,5.0,0,0 days,975,01/04/2024 04:00,63.17914,287.98975,13.0399475,-1.5240479,13.1287072,173.3337814,1020.2969366696236,1243.7338098353562,1.0,41.26660650909937
0.003362653,7.395023039,48.30630805,0.000300873,07/01/2023 15:00,01/04/2024 04:00,36.75,4.5,0,0 days,975,01/04/2024 04:00,77.31195,287.94482,5.07901,0.20739746,5.083242694,182.3383299,173.8278842187382,526.850066848044,1.0,41.26660650909937
0.019839185,7.219347037,16.23111119,0.000301212,07/01/2023 16:00,01/04/2024 04:00,36.75,4.75,0,0 days,975,01/04/2024 04:00,74.12836,288.51318,4.808502,-0.064086914,4.808929051,179.2364166,155.5730955450119,498.41897080821803,1.0,41.26660650909937
0.056474852,7.161474625,5.061334304,0.000301034,07/01/2023 17:00,01/04/2024 04:00,36.75,5.0,0,0 days,975,01/04/2024 04:00,68.12445,288.5581,4.123932,-0.5377197,4.158840898,172.5711122,116.35428083645836,431.04091956625973,1.0,41.26660650909937
0.099239455,7.352064121,2.865425601,0.000302394,07/01/2023 18:00,01/04/2024 04:00,36.5,4.5,0,0 days,975,01/04/2024 04:00,85.10101,288.45654,0.2850647,-0.18127441,0.337819915,147.5474664,0.0,0.0,1.0,41.26660650909937
0.101741378,7.28677424,2.491051677,0.000303388,07/01/2023 19:00,01/04/2024 04:00,36.5,4.75,0,0 days,975,01/04/2024 04:00,79.57367,288.85498,-0.036224365,-0.040649414,0.054447952,48.29445442,0.0,0.0,1.0,41.26660650909937
0.091873539,6.821720302,3.541730352,0.000294593,07/01/2023 20:00,01/04/2024 04:00,36.5,5.0,0,0 days,975,01/04/2024 04:00,72.608826,288.85693,-0.7120056,-0.030883789,0.712675089,2.483691509,0.0,0.0,1.0,41.26660650909937
0.002624336,6.568018311,127.2686853,0.000299307,07/01/2023 21:00,01/04/2024 04:00,36.25,4.5,0,0 days,975,01/04/2024 04:00,79.60492,289.09326,0.64346313,-0.90686035,1.111953459,125.3576218,0.0,0.0,1.0,41.26660650909937
0.125008338,6.141322405,1.729955356,0.000298298,07/01/2023 22:00,01/04/2024 04:00,36.25,4.75,0,0 days,975,01/04/2024 04:00,71.9057,289.53662,0.43447876,-1.0465088,1.133116261,112.5467448,0.0,0.0,1.0,41.26660650909937
0.120102047,6.353656481,2.876151012,0.000301808,07/01/2023 23:00,01/04/2024 04:00,36.25,5.0,0,0 days,975,01/04/2024 04:00,67.38226,289.8628,0.2586975,-1.1090088,1.138782207,103.1305327,0.0,0.0,1.0,41.26660650909937
0.00842755,5.29198052,53.78217655,0.000293797,08/01/2023 00:00,01/04/2024 04:00,36.0,4.5,0,0 days,975,01/04/2024 04:00,68.077576,290.2124,0.4100647,-1.4674072,1.52362625,105.6129394,0.0,0.0,1.0,41.26660650909937
0.148320772,6.370938654,2.20837862,0.000298087,08/01/2023 01:00,01/04/2024 04:00,36.0,4.75,0,0 days,975,01/04/2024 04:00,58.476013,291.3745,0.16201782,-1.5289307,1.537491092,96.04894832,0.0,0.0,1.0,41.26660650909937
0.079740876,6.376402024,4.196775534,0.000300074,08/01/2023 02:00,01/04/2024 04:00,36.0,5.0,0,0 days,975,01/04/2024 04:00,54.007263,292.25146,0.34561157,-1.3404541,1.384292076,104.4577873,0.0,0.0,1.0,41.26660650909937
0.035195158,6.340195637,9.42951461,0.000299235,08/01/2023 03:00,01/04/2024 04:00,35.75,4.5,0,0 days,975,01/04/2024 04:00,59.331482,290.61475,2.7948303,-1.8980713,3.378424347,145.8181423,76.78318982668681,350.15504865283793,1.0,41.26660650909937
0.021953817,5.976226851,15.34121634,0.00030406,08/01/2023 04:00,01/04/2024 04:00,35.75,4.75,0,0 days,975,01/04/2024 04:00,49.74945,292.2046,2.0213928,-1.2886963,2.397241541,147.4813126,0.0,0.0,1.0,41.26660650909937
0.176022434,8.059994083,1.936458401,0.000298595,08/01/2023 05:00,01/04/2024 04:00,35.75,5.0,0,0 days,975,01/04/2024 04:00,43.007263,293.51123,1.7323303,-0.26818848,1.752967007,171.1996905,0.0,0.0,1.0,41.26660650909937
0.017813451,7.092196141,27.87512895,0.000303147,08/01/2023 06:00,01/04/2024 04:00,35.5,4.5,0,0 days,975,01/04/2024 04:00,62.476013,289.521,6.4042053,-1.8804932,6.674586144,163.6359612,299.6997902577261,691.7840378767805,1.0,41.26660650909937
0.029018565,7.530950706,12.93686654,0.000302447,08/01/2023 07:00,01/04/2024 04:00,35.5,4.75,0,0 days,975,01/04/2024 04:00,53.444763,290.7339,5.4325256,-1.0318604,5.529653722,169.2452849,205.69968436518093,573.1181075097066,1.0,41.26660650909937
0.0298539,7.872401128,12.41304123,0.000297055,08/01/2023 08:00,01/04/2024 04:00,35.5,5.0,0,0 days,975,01/04/2024 04:00,41.940857,292.52686,4.0663147,0.4437256,4.090453233,186.2276063,112.55910132882133,423.95291523753065,1.0,41.26660650909937
0.026974728,6.520285929,14.14454176,0.000299419,08/01/2023 09:00,01/04/2024 04:00,35.25,4.5,0,0 days,975,01/04/2024 04:00,65.94476,289.02686,6.3563538,-2.1021729,6.694950674,161.6999198,301.53138127483567,693.8947090746656,1.0,41.26660650909937
0.088770841,7.760055412,3.562001978,0.000303955,08/01/2023 10:00,01/04/2024 04:00,35.25,4.75,0,0 days,975,01/04/2024 04:00,55.890076,290.3081,6.4042053,-2.0377197,6.720576396,162.3497294,303.84409354879176,696.5506738189489,1.0,41.26660650909937
0.007256957,7.744091583,47.33381828,0.000295791,08/01/2023 11:00,01/04/2024 04:00,35.25,5.0,0,0 days,975,01/04/2024 04:00,42.13617,292.64014,4.865143,-0.8482666,4.938539525,170.1095636,164.07213206088474,511.8523814865356,1.0,41.26660650909937
0.026955233,7.017564273,15.8037086,0.000305148,08/01/2023 12:00,01/04/2024 04:00,35.0,4.5,0,0 days,975,01/04/2024 04:00,56.815857,290.5542,3.6991272,-2.5338135,4.483720876,145.589791,135.24302973220313,464.712937286721,1.0,41.26660650909937
0.055906007,6.689695031,6.679606067,0.000293886,08/01/2023 13:00,01/04/2024 04:00,35.0,4.75,0,0 days,975,01/04/2024 04:00,46.8432,292.33545,4.099518,-3.3052979,5.266027159,141.1219826,186.55373266871015,545.7946684372703,1.0,41.26660650909937
0.102787872,6.954363336,4.265363352,0.000305094,08/01/2023 14:00,01/04/2024 04:00,35.0,5.0,0,0 days,975,01/04/2024 04:00,37.847107,294.25928,3.1678772,-2.5386963,4.059608954,141.29176,110.8679857312129,420.7560758810755,1.0,41.26660650909937
0.10848509,6.901520087,3.196842245,0.000304203,08/01/2023 15:00,01/04/2024 04:00,34.75,4.5,0,0 days,975,01/04/2024 04:00,44.190857,293.35498,2.14151,-2.5426025,3.324288278,130.1057994,74.34214884979987,344.5441437156054,1.0,41.26660650909937
0.091340825,6.674678348,3.161237016,0.000299886,08/01/2023 16:00,01/04/2024 04:00,34.75,4.75,0,0 days,975,01/04/2024 04:00,37.339294,294.78467,2.195221,-2.8082275,3.564426592,128.0151142,85.47066911677263,369.43315544110465,1.0,41.26660650909937
0.00047659,7.559648146,127.0120372,0.000293478,08/01/2023 17:00,01/04/2024 04:00,34.75,5.0,0,0 days,975,01/04/2024 04:00,33.190857,295.32764,1.9979553,-1.979126,2.812252674,135.2712621,0.0,0.0,1.0,41.26660650909937
0.128138555,7.157323393,3.211132745,0.000297693,08/01/2023 18:00,01/04/2024 04:00,34.5,4.5,0,0 days,975,01/04/2024 04:00,36.847107,295.46436,2.9715881,-1.237915,3.219125562,157.3841883,69.71297026789895,333.6446082868278,1.0,41.26660650909937
0.117451865,6.410752802,3.957412611,0.000300639,08/01/2023 19:00,01/04/2024 04:00,34.5,4.75,0,0 days,975,01/04/2024 04:00,33.421326,295.53857,3.4325256,-0.4527588,3.462256854,172.4859189,80.64107736218797,358.84382567619264,1.0,41.26660650909937
0.007376247,6.302217449,54.05901173,0.000303567,08/01/2023 20:00,01/04/2024 04:00,34.5,5.0,0,0 days,975,01/04/2024 04:00,30.29242,294.9038,4.217682,0.49450684,4.246572555,186.6871771,121.31509739010642,440.13382191827355,1.0,41.26660650909937
0.146082646,6.386191765,2.290903773,0.00030419,08/01/2023 21:00,01/04/2024 04:00,34.25,4.5,0,0 days,975,01/04/2024 04:00,32.390076,295.97803,4.5887756,1.1868896,4.739785694,194.5017735,151.13156011365842,491.2526433014933,1.0,41.26660650909937
0.080253746,6.65824357,5.343913266,0.000300414,08/01/2023 22:00,01/04/2024 04:00,34.25,4.75,0,0 days,975,01/04/2024 04:00,30.765076,295.54053,4.882721,1.8138428,5.208741697,200.3791236,182.5170312992417,539.8573462803263,1.0,41.26660650909937
0.032092236,6.024940722,10.3888837,0.000297742,08/01/2023 23:00,01/04/2024 04:00,34.25,5.0,0,0 days,975,01/04/2024 04:00,28.183044,294.7124,5.643463,2.4212646,6.1409443,203.2212099,253.6927582494182,636.4750041844608,1.0,41.26660650909937
0.019987422,5.732011128,15.30916381,0.000299463,09/01/2023 00:00,01/04/2024 04:00,34.0,4.5,0,0 days,975,01/04/2024 04:00,28.151794,296.01123,5.9862366,3.1820068,6.779394951,207.9930478,309.18586067340425,702.6468926020341,1.0,41.26660650909937
